tag,step,wall_time,value
action/steer_std,16715,1786570370.077552,0.24970214068889618
action/steer_std,17716,1786570485.771287,0.28308722376823425
action/steer_std,17866,1786570503.878859,0.2936054468154907
action/steer_std,18230,1786570558.464856,0.2316332459449768
action/steer_std,18490,1786570593.604807,0.4002831280231476
action/steer_std,19082,1786570661.066023,0.2724822461605072
action/steer_std,20000,1786570788.967405,0.23504036664962769
episode/cost,132,1786568196.498237,20.0
episode/cost,223,1786568210.881828,20.0
episode/cost,322,1786568221.711328,20.0
episode/cost,418,1786568232.671041,20.0
episode/cost,499,1786568245.130628,20.0
episode/cost,732,1786568268.998754,20.0
episode/cost,766,1786568272.663078,20.0
episode/cost,818,1786568280.481576,20.0
episode/cost,934,1786568292.937263,20.0
episode/cost,981,1786568299.522568,20.0
episode/cost,1064,1786568307.437508,20.0
episode/cost,1114,1786568313.758563,20.0
episode/cost,1152,1786568323.222584,20.0
episode/cost,1251,1786568341.955662,30.0
